Student_ID,Programme,Entry_Level,Entry_Year,Total_Credits,Year_3_GPA,Year_4_GPA,Final_GPA,Degree_Classification,Graduation_Date,Graduation_Status
10002261,Business Management and Information Systems,2,2021/22,240,11.73,11.71,11.72,Borderline 3rd/2.2,2024-06-30,Graduated
10002262,Business Management and Information Systems,1,2021/22,360,11.38,12.16,11.77,Borderline 3rd/2.2,2025-06-30,Graduated
10002263,Business Management and Information Systems,1,2021/22,360,9.93,10.17,10.05,Third Class Honours,2025-06-30,Graduated
10002264,Business Management and Information Systems,1,2021/22,360,10.55,10.11,10.33,Third Class Honours,2025-06-30,Graduated
10002266,Business Management and Information Systems,1,2021/22,360,9.73,11.96,10.84,Third Class Honours,2025-06-30,Graduated
10002267,Business Management and Information Systems,1,2021/22,360,12.12,8.92,10.52,Third Class Honours,2025-06-30,Pending
10002268,Business Management and Information Systems,1,2021/22,360,11.63,9.3,10.46,Third Class Honours,2025-06-30,Pending
10002269,Business Management and Information Systems,1,2021/22,360,20.02,20.09,20.06,First Class Honours,2025-06-30,Graduated
10002430,Accountancy & Finance,3,2022/23,120,19.61,19.64,19.63,First Class Honours,2024-06-30,Graduated
10002431,Accountancy & Finance,2,2022/23,240,13.03,15.43,14.23,Lower Second Class Honours,2025-06-30,Graduated
10002435,Accountancy & Finance,3,2022/23,120,10.72,11.46,11.09,Third Class Honours,2024-06-30,Graduated
10002438,Accountancy & Finance,3,2022/23,120,10.9,12.17,11.53,Borderline 3rd/2.2,2024-06-30,Graduated
10002440,Accountancy & Finance,2,2022/23,240,19.79,19.85,19.82,First Class Honours,2025-06-30,Graduated
10002443,Accountancy & Finance,3,2022/23,120,10.96,12.31,11.64,Borderline 3rd/2.2,2024-06-30,Graduated
10002445,Accountancy & Finance,2,2022/23,240,14.6,15.36,14.98,Borderline 2.2/2.1,2025-06-30,Graduated
10002447,Accountancy & Finance,3,2022/23,120,4.33,2.34,3.34,Fail,2024-06-30,Deferred
10002449,Accountancy & Finance,2,2022/23,240,15.43,14.93,15.18,Upper Second Class Honours,2025-06-30,Graduated
10002455,Accountancy & Finance,3,2022/23,120,15.12,15.36,15.24,Upper Second Class Honours,2024-06-30,Graduated
10002456,Accountancy & Finance,3,2022/23,120,14.13,11.39,12.76,Lower Second Class Honours,2024-06-30,Pending
10002460,Accountancy & Finance,3,2022/23,120,13.48,14.63,14.05,Lower Second Class Honours,2024-06-30,Graduated
10002465,Accountancy & Finance,3,2022/23,120,11.91,14.55,13.23,Lower Second Class Honours,2024-06-30,Pending
10002467,Accountancy & Finance,2,2022/23,240,10.59,10.49,10.54,Third Class Honours,2025-06-30,Graduated
10002470,Accountancy & Finance,2,2022/23,240,11.3,10.45,10.87,Third Class Honours,2025-06-30,Graduated
10002485,Legal Studies,3,2022/23,120,5.05,3.09,4.07,Fail,2024-06-30,Deferred
10002487,Legal Studies,3,2022/23,120,15.14,20.27,17.71,Borderline 2.1/1st,2024-06-30,Graduated
10002490,Legal Studies,2,2022/23,240,14.83,10.9,12.86,Lower Second Class Honours,2025-06-30,Pending
10002493,Legal Studies,2,2022/23,240,9.13,11.07,10.1,Third Class Honours,2025-06-30,Graduated
10002495,Legal Studies,3,2022/23,120,15.41,15.38,15.39,Upper Second Class Honours,2024-06-30,Graduated
10002496,Legal Studies,3,2022/23,120,11.55,11.13,11.34,Third Class Honours,2024-06-30,Graduated
10002510,Legal Studies,3,2022/23,120,4.53,6.03,5.28,Fail,2024-06-30,Deferred
10002531,Legal Studies,2,2022/23,240,7.17,6.58,6.88,Fail,2025-06-30,Deferred
10002543,Business Management,3,2022/23,120,14.17,15.32,14.75,Borderline 2.2/2.1,2024-06-30,Graduated
10002545,Business Management,3,2022/23,120,11.48,10.98,11.23,Third Class Honours,2024-06-30,Graduated
10002552,Business Management,2,2022/23,240,11.22,10.75,10.99,Third Class Honours,2025-06-30,Graduated
10002554,Business Management,2,2022/23,240,20.15,20.04,20.1,First Class Honours,2025-06-30,Graduated
10002560,Business Management,2,2022/23,240,14.81,15.01,14.91,Borderline 2.2/2.1,2025-06-30,Graduated
10002569,Business Management,2,2022/23,240,19.53,19.81,19.67,First Class Honours,2025-06-30,Graduated
10002570,Business Management,3,2022/23,120,20.3,19.79,20.05,First Class Honours,2024-06-30,Graduated
10002571,Business Management,2,2022/23,240,14.77,15.63,15.2,Upper Second Class Honours,2025-06-30,Graduated
10002574,Business Management,3,2022/23,120,6.66,4.21,5.44,Fail,2024-06-30,Deferred
10002576,Business Management,3,2022/23,120,15.52,14.89,15.2,Upper Second Class Honours,2024-06-30,Graduated
10002577,Business Management,2,2022/23,240,19.41,19.71,19.56,First Class Honours,2025-06-30,Graduated
10002581,Business Management,3,2022/23,120,14.95,15.35,15.15,Upper Second Class Honours,2024-06-30,Graduated
10002585,Business Management,3,2022/23,120,10.75,9.96,10.36,Third Class Honours,2024-06-30,Graduated
10002594,Business Management,2,2022/23,240,4.28,5.76,5.02,Fail,2025-06-30,Deferred
10002603,Business Management and International Relations,2,2022/23,240,11.54,12.44,11.99,Borderline 3rd/2.2,2025-06-30,Graduated
10002609,Business Management and International Relations,3,2022/23,120,12.02,11.11,11.56,Borderline 3rd/2.2,2024-06-30,Graduated
10002610,Business Management and International Relations,3,2022/23,120,14.58,19.5,17.04,Upper Second Class Honours,2024-06-30,Graduated
10002611,Business Management and International Relations,3,2022/23,120,11.4,10.21,10.8,Third Class Honours,2024-06-30,Graduated
10002613,Business Management and International Relations,3,2022/23,120,14.97,14.38,14.67,Borderline 2.2/2.1,2024-06-30,Graduated
10002618,Business Management and International Relations,3,2022/23,120,10.99,10.88,10.94,Third Class Honours,2024-06-30,Graduated
10002619,Business Management and International Relations,2,2022/23,240,9.17,11.57,10.37,Third Class Honours,2025-06-30,Graduated
10002624,Business Management and International Relations,3,2022/23,120,19.87,19.81,19.84,First Class Honours,2024-06-30,Graduated
10002627,Business Management and International Relations,3,2022/23,120,6.86,2.59,4.73,Fail,2024-06-30,Deferred
10002632,Business Management and International Relations,2,2022/23,240,15.0,15.33,15.17,Upper Second Class Honours,2025-06-30,Graduated
10002634,Business Management and International Relations,3,2022/23,120,9.84,9.27,9.55,Third Class Honours,2024-06-30,Graduated
10002640,Business Management and International Relations,3,2022/23,120,4.72,8.38,6.55,Fail,2024-06-30,Deferred
10002643,Business Management and International Relations,2,2022/23,240,10.48,12.17,11.32,Third Class Honours,2025-06-30,Graduated
10002647,Business Management and International Relations,3,2022/23,120,14.84,11.59,13.22,Lower Second Class Honours,2024-06-30,Pending
10002657,Business Management and International Relations,2,2022/23,240,9.66,11.14,10.4,Third Class Honours,2025-06-30,Graduated
10002659,Business Management and International Relations,3,2022/23,120,13.24,10.88,12.06,Lower Second Class Honours,2024-06-30,Graduated
10002666,Business Management and Information Systems,3,2022/23,120,11.48,10.79,11.13,Third Class Honours,2024-06-30,Graduated
10002669,Business Management and Information Systems,3,2022/23,120,6.25,6.64,6.44,Fail,2024-06-30,Deferred
10002674,Business Management and Information Systems,3,2022/23,120,9.8,12.1,10.95,Third Class Honours,2024-06-30,Graduated
10002675,Business Management and Information Systems,3,2022/23,120,10.42,10.68,10.55,Third Class Honours,2024-06-30,Graduated
10002676,Business Management and Information Systems,2,2022/23,240,20.46,20.43,20.44,First Class Honours,2025-06-30,Graduated
10002679,Business Management and Information Systems,3,2022/23,120,13.39,14.6,13.99,Lower Second Class Honours,2024-06-30,Graduated
10002681,Business Management and Information Systems,2,2022/23,240,7.48,6.85,7.16,Fail,2025-06-30,Deferred
10002682,Business Management and Information Systems,2,2022/23,240,19.53,17.46,18.49,First Class Honours,2025-06-30,Pending
10002683,Business Management and Information Systems,2,2022/23,240,10.2,10.4,10.3,Third Class Honours,2025-06-30,Graduated
10002684,Business Management and Information Systems,3,2022/23,120,15.77,15.16,15.47,Upper Second Class Honours,2024-06-30,Graduated
10002685,Business Management and Information Systems,3,2022/23,120,9.61,11.76,10.68,Third Class Honours,2024-06-30,Graduated
10002687,Business Management and Information Systems,3,2022/23,120,13.61,14.36,13.99,Lower Second Class Honours,2024-06-30,Graduated
10002688,Business Management and Information Systems,2,2022/23,240,12.24,10.72,11.48,Third Class Honours,2025-06-30,Graduated
10002689,Business Management and Information Systems,2,2022/23,240,9.9,11.52,10.71,Third Class Honours,2025-06-30,Graduated
10002693,Business Management and Information Systems,3,2022/23,120,10.19,10.52,10.36,Third Class Honours,2024-06-30,Graduated
10002695,Business Management and Information Systems,3,2022/23,120,14.91,16.04,15.48,Upper Second Class Honours,2024-06-30,Graduated
10002696,Business Management and Information Systems,2,2022/23,240,20.13,19.7,19.92,First Class Honours,2025-06-30,Graduated
10002702,Business Management and Information Systems,2,2022/23,240,14.92,15.57,15.25,Upper Second Class Honours,2025-06-30,Graduated
10002707,Business Management and Information Systems,2,2022/23,240,15.19,12.29,13.74,Lower Second Class Honours,2025-06-30,Pending
10002711,Business Management and Information Systems,2,2022/23,240,11.57,9.81,10.69,Third Class Honours,2025-06-30,Graduated
10002713,Business Management and Information Systems,3,2022/23,120,11.57,10.14,10.85,Third Class Honours,2024-06-30,Graduated
10002716,Business Management and Information Systems,3,2022/23,120,11.27,9.51,10.39,Third Class Honours,2024-06-30,Graduated
10002717,Business Management and Information Systems,3,2022/23,120,6.06,5.26,5.66,Fail,2024-06-30,Deferred
10002720,Business Management and Information Systems,2,2022/23,240,11.38,10.43,10.9,Third Class Honours,2025-06-30,Graduated
10002725,Business Management and Information Systems,2,2022/23,240,5.74,3.96,4.85,Fail,2025-06-30,Deferred
10002859,Accountancy & Finance,3,2023/24,120,3.36,7.54,5.45,Fail,2025-06-30,Deferred
10002860,Accountancy & Finance,3,2023/24,120,12.98,14.87,13.93,Lower Second Class Honours,2025-06-30,Graduated
10002862,Accountancy & Finance,3,2023/24,120,20.42,20.33,20.38,First Class Honours,2025-06-30,Graduated
10002868,Accountancy & Finance,3,2023/24,120,13.86,15.11,14.49,Lower Second Class Honours,2025-06-30,Graduated
10002886,Accountancy & Finance,3,2023/24,120,14.5,14.4,14.45,Lower Second Class Honours,2025-06-30,Graduated
10002890,Accountancy & Finance,3,2023/24,120,13.76,15.95,14.85,Borderline 2.2/2.1,2025-06-30,Graduated
10002895,Accountancy & Finance,3,2023/24,120,15.14,15.63,15.38,Upper Second Class Honours,2025-06-30,Graduated
10002901,Accountancy & Finance,3,2023/24,120,14.94,15.34,15.14,Upper Second Class Honours,2025-06-30,Graduated
10002911,Legal Studies,3,2023/24,120,5.5,6.27,5.89,Fail,2025-06-30,Deferred
10002912,Legal Studies,3,2023/24,120,11.44,11.33,11.38,Third Class Honours,2025-06-30,Graduated
10002917,Legal Studies,3,2023/24,120,5.83,6.26,6.05,Fail,2025-06-30,Deferred
10002931,Legal Studies,3,2023/24,120,15.03,14.52,14.78,Borderline 2.2/2.1,2025-06-30,Graduated
10002939,Legal Studies,3,2023/24,120,11.07,11.99,11.53,Borderline 3rd/2.2,2025-06-30,Graduated
10002948,Legal Studies,3,2023/24,120,11.79,9.83,10.81,Third Class Honours,2025-06-30,Graduated
10002949,Legal Studies,3,2023/24,120,14.89,10.41,12.65,Lower Second Class Honours,2025-06-30,Pending
10002961,Politics and International Relations,3,2023/24,120,14.87,19.74,17.3,Upper Second Class Honours,2025-06-30,Graduated
10002968,Politics and International Relations,3,2023/24,120,15.35,14.98,15.17,Upper Second Class Honours,2025-06-30,Graduated
10002987,Politics and International Relations,3,2023/24,120,3.03,5.12,4.07,Fail,2025-06-30,Deferred
10002990,Politics and International Relations,3,2023/24,120,11.82,9.54,10.68,Third Class Honours,2025-06-30,Graduated
10002994,Politics and International Relations,3,2023/24,120,14.34,14.25,14.29,Lower Second Class Honours,2025-06-30,Graduated
10002996,Politics and International Relations,3,2023/24,120,15.4,14.68,15.04,Upper Second Class Honours,2025-06-30,Graduated
10003003,Politics and International Relations,3,2023/24,120,12.32,12.65,12.49,Lower Second Class Honours,2025-06-30,Graduated
10003004,Politics and International Relations,3,2023/24,120,6.17,4.46,5.31,Fail,2025-06-30,Deferred
10003010,Politics and International Relations,3,2023/24,120,4.04,5.7,4.87,Fail,2025-06-30,Deferred
10003029,Computing Science,3,2023/24,120,10.17,10.96,10.56,Third Class Honours,2025-06-30,Graduated
10003030,Computing Science,3,2023/24,120,10.87,10.77,10.82,Third Class Honours,2025-06-30,Graduated
10003057,Computing Science,3,2023/24,120,20.09,20.05,20.07,First Class Honours,2025-06-30,Graduated
10003068,Computing Science,3,2023/24,120,11.81,11.13,11.47,Third Class Honours,2025-06-30,Graduated
10003080,Business Management,3,2023/24,120,6.7,5.26,5.98,Fail,2025-06-30,Deferred
10003093,Business Management,3,2023/24,120,15.01,14.91,14.96,Borderline 2.2/2.1,2025-06-30,Graduated
10003095,Business Management,3,2023/24,120,11.94,14.7,13.32,Lower Second Class Honours,2025-06-30,Graduated
10003098,Business Management,3,2023/24,120,10.77,9.55,10.16,Third Class Honours,2025-06-30,Graduated
10003099,Business Management,3,2023/24,120,10.56,12.37,11.47,Third Class Honours,2025-06-30,Graduated
10003113,Business Management,3,2023/24,120,16.15,15.48,15.81,Upper Second Class Honours,2025-06-30,Graduated
10003114,Business Management,3,2023/24,120,10.58,12.61,11.59,Borderline 3rd/2.2,2025-06-30,Graduated
10003120,Business Management and International Relations,3,2023/24,120,14.19,15.99,15.09,Upper Second Class Honours,2025-06-30,Graduated
10003127,Business Management and International Relations,3,2023/24,120,3.03,6.48,4.75,Fail,2025-06-30,Deferred
10003137,Business Management and International Relations,3,2023/24,120,10.57,8.75,9.66,Third Class Honours,2025-06-30,Pending
10003142,Business Management and International Relations,3,2023/24,120,20.54,19.55,20.05,First Class Honours,2025-06-30,Graduated
10003164,Business Management and International Relations,3,2023/24,120,14.65,15.18,14.92,Borderline 2.2/2.1,2025-06-30,Graduated
10003175,Business Management and Information Systems,3,2023/24,120,13.93,14.55,14.24,Lower Second Class Honours,2025-06-30,Graduated
10003178,Business Management and Information Systems,3,2023/24,120,16.01,14.69,15.35,Upper Second Class Honours,2025-06-30,Graduated
10003181,Business Management and Information Systems,3,2023/24,120,7.25,3.37,5.31,Fail,2025-06-30,Deferred
10003189,Business Management and Information Systems,3,2023/24,120,15.31,16.23,15.77,Upper Second Class Honours,2025-06-30,Graduated
10003196,Business Management and Information Systems,3,2023/24,120,19.46,15.24,17.35,Upper Second Class Honours,2025-06-30,Pending
